GEOID,NAME,variable,estimate,moe,label,concept
3728000,"Greensboro city, North Carolina",B19301F_001,11323,3749,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Some Other Race Alone
3731400,"High Point city, North Carolina",B19301F_001,15754,5065,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Some Other Race Alone
3755000,"Raleigh city, North Carolina",B19301F_001,14088,4034,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Some Other Race Alone
3774440,"Wilmington city, North Carolina",B19301F_001,14467,11415,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Some Other Race Alone
3775000,"Winston-Salem city, North Carolina",B19301F_001,14028,4099,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Some Other Race Alone
3712000,"Charlotte city, North Carolina",B19301G_001,20597,4840,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Two Or More Races
3719000,"Durham city, North Carolina",B19301G_001,27581,13069,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Two Or More Races
3728000,"Greensboro city, North Carolina",B19301G_001,12246,3957,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Two Or More Races
3731400,"High Point city, North Carolina",B19301G_001,11070,4750,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Two Or More Races
3755000,"Raleigh city, North Carolina",B19301G_001,22246,5475,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Two Or More Races
3774440,"Wilmington city, North Carolina",B19301G_001,12922,6289,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Two Or More Races
3775000,"Winston-Salem city, North Carolina",B19301G_001,11007,3457,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Two Or More Races
3712000,"Charlotte city, North Carolina",B19301H_001,56490,2220,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),"White Alone, Not Hispanic Or Latino"
3719000,"Durham city, North Carolina",B19301H_001,48372,2268,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),"White Alone, Not Hispanic Or Latino"
3728000,"Greensboro city, North Carolina",B19301H_001,42451,3308,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),"White Alone, Not Hispanic Or Latino"
3731400,"High Point city, North Carolina",B19301H_001,NA,NA,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),"White Alone, Not Hispanic Or Latino"
3755000,"Raleigh city, North Carolina",B19301H_001,52261,2412,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),"White Alone, Not Hispanic Or Latino"
3774440,"Wilmington city, North Carolina",B19301H_001,NA,NA,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),"White Alone, Not Hispanic Or Latino"
3775000,"Winston-Salem city, North Carolina",B19301H_001,43011,2769,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),"White Alone, Not Hispanic Or Latino"
3712000,"Charlotte city, North Carolina",B19301I_001,18590,1665,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Hispanic Or Latino
3719000,"Durham city, North Carolina",B19301I_001,14507,1884,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Hispanic Or Latino
3728000,"Greensboro city, North Carolina",B19301I_001,15854,3134,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Hispanic Or Latino
3731400,"High Point city, North Carolina",B19301I_001,NA,NA,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Hispanic Or Latino
3755000,"Raleigh city, North Carolina",B19301I_001,18595,2634,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Hispanic Or Latino
3774440,"Wilmington city, North Carolina",B19301I_001,NA,NA,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Hispanic Or Latino
3775000,"Winston-Salem city, North Carolina",B19301I_001,11304,1116,Per capita income in the past 12 months (in 2018 inflation-adjusted dollars),Hispanic Or Latino
